####eBayCatName, eBayCatId, CatIndex
Clothing, Shoes & Accessories:Vintage:Vintage Accessories:Suspenders/Braces	182062	63
Clothing, Shoes & Accessories:Vintage:Vintage Accessories:Ties, Bow Ties & Cravats	14070	2
Clothing, Shoes & Accessories:Vintage:Vintage Accessories:Umbrellas & Parasols	182063	62
Clothing, Shoes & Accessories:Vintage:Vintage Accessories:Wallets & Coin Purses	175769	43
Clothing, Shoes & Accessories:Vintage:Vintage Accessories:Women's Hats	74969	216
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Dresses	175784	503
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Jeans	175785	504
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Jumpsuits & Playsuits	175787	502
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Lingerie:Bras	182049	384
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Lingerie:Camisoles	182050	231
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Lingerie:Corsets & Girdles	182051	232
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Lingerie:Garter Belts	182052	233
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Lingerie:Other Vintage Lingerie	182056	229
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Lingerie:Panties	182054	227
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Lingerie:Pantyhose & Stockings	182053	234
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Lingerie:Slips & Petticoats	182055	228
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Other Women's Vintage Clothing	965	370
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Outerwear Coats & Jackets	175783	498
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Pants	175796	90
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Shorts	175790	84
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Skirts	175791	83
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Sleepwear & Robes	175789	170
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Socks	182057	230
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Suit Jackets & Blazers	182058	226
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Suits & Coordinated Sets	175792	86
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Sweaters	175786	501
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Sweats & Tracksuits	175793	85
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Swimwear	175794	570
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:T-Shirts	175797	89
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Tops & Blouses	175795	87
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Vests	175798	92
Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:Wedding Dresses & Veils	175799	91
Clothing, Shoes & Accessories:Vintage:Women's Vintage Shoes	74976	382
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Boys' Formal Occasion	105520	217
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Belts & Sashes	180249	46
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Bras	163556	392
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Bridal Jewelry	163552	297
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Fans & Parasols	163553	303
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Garters	15718	419
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Gloves	98735	156
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Hair Accessories	163560	402
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Handbags & Bags	163551	293
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Other Bridal Accessories	106128	482
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Slips, Petticoats & Hoops	98745	375
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Storage Bags & Preservation	175631	291
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Tiaras & Headbands	105516	381
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Veils	15719	77
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Wraps & Jackets	105472	157
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Shoes	105471	158
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridesmaids' & Formal Dresses	175633	289
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Girls' Formal Occasion	3263	478
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Men's Formal Occasion:Accessories	148486	74
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Men's Formal Occasion:Other Men's Formal Occasion	114293	486
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Men's Formal Occasion:Ties, Cravats & Cummerbunds	105509	550
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Men's Formal Occasion:Tuxedo & Formal Jackets	105511	377
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Men's Formal Occasion:Tuxedo & Formal Shirts	105512	378
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Men's Formal Occasion:Tuxedo & Formal Vests	105514	379
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Men's Formal Occasion:Tuxedos & Formal Suits	105515	380
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Mother of the Bride	131474	151
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Novelty Attire	175632	288
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Other Wedding & Formal Wear	1265	294
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Wedding Dresses	15720	495
Clothing, Shoes & Accessories:Wedding & Formal Occasion:Women's Formal Hats	131476	152
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Boys	45051	144
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Girls	41965	367
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Infants	45052	146
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Men's Accessories	45053	145
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Men's Clothing:Mixed Items	163631	213
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Men's Clothing:Other Wholesale Men's Clothing	41966	369
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Men's Clothing:Pants & Shorts	50977	488
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Men's Clothing:Shirts	50976	487
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Men's Clothing:Socks & Underwear	52535	211
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Men's Shoes	45054	557
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Mixed Lots	45057	407
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Other Wholesale Lots	14879	241
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Uniforms	50978	130
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Vintage	50979	131
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Accessories, Handbags:Hair Accessories	50981	479
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Accessories, Handbags:Handbags, Bags	45055	548
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Accessories, Handbags:Other Wholesale Women's Accs	50983	69
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Accessories, Handbags:Scarves, Wraps	50982	52
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Dresses	50986	485
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Intimates	52536	209
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Jeans	50987	484
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Maternity	52537	210
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Other Whlsl Women's Clothing	41967	368
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Outerwear	50988	477
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Pants	50989	476
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Shirts, Tops	50990	66
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Shorts	50991	67
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Skirts	50992	64
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Sweaters	50993	454
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Swimwear	50994	70
Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Shoes	45056	150
Clothing, Shoes & Accessories:Women's Accessories:Belt Buckles	163573	238
Clothing, Shoes & Accessories:Women's Accessories:Belts	3003	346
Clothing, Shoes & Accessories:Women's Accessories:Collar Tips	177651	362
Clothing, Shoes & Accessories:Women's Accessories:Fascinators & Headpieces	168998	109
Clothing, Shoes & Accessories:Women's Accessories:Gloves & Mittens	105559	350
Clothing, Shoes & Accessories:Women's Accessories:Hair Accessories	45220	306
Clothing, Shoes & Accessories:Women's Accessories:Handkerchiefs	167906	1
Clothing, Shoes & Accessories:Women's Accessories:Hats	45230	134
Clothing, Shoes & Accessories:Women's Accessories:ID & Document Holders:Business & Credit Card Cases	105544	75
Clothing, Shoes & Accessories:Women's Accessories:ID & Document Holders:Checkbook Covers	169286	359
Clothing, Shoes & Accessories:Women's Accessories:ID & Document Holders:ID & Badge Holders	169287	360
Clothing, Shoes & Accessories:Women's Accessories:ID & Document Holders:Other Women's ID & Doc Holders	169289	358
Clothing, Shoes & Accessories:Women's Accessories:ID & Document Holders:Passport Holders	169288	357
Clothing, Shoes & Accessories:Women's Accessories:Key Chains, Rings & Finders	45237	133
Clothing, Shoes & Accessories:Women's Accessories:Mixed Items & Lots	15738	320
Clothing, Shoes & Accessories:Women's Accessories:Organizers & Day Planners	15735	316
Clothing, Shoes & Accessories:Women's Accessories:Other Women's Accessories	1063	22
Clothing, Shoes & Accessories:Women's Accessories:Scarves & Wraps	45238	132
Clothing, Shoes & Accessories:Women's Accessories:Shoe Charms	150955	560
Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Eyewear Accessories	179249	324
Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Fashion Eyewear/Clear Glasses	179248	325
Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Other Women's Eyewear	179250	161
Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Sunglass Lens Replacements	179196	355
Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Sunglasses	45246	141
Clothing, Shoes & Accessories:Women's Accessories:Ties	151486	438
Clothing, Shoes & Accessories:Women's Accessories:Umbrellas	105569	304
Clothing, Shoes & Accessories:Women's Accessories:Wallets	45258	553
Clothing, Shoes & Accessories:Women's Accessories:Wristbands	106129	483
Clothing, Shoes & Accessories:Women's Clothing:Athletic Apparel	137085	543
Clothing, Shoes & Accessories:Women's Clothing:Coats & Jackets	63862	136
Clothing, Shoes & Accessories:Women's Clothing:Dresses	63861	393
Clothing, Shoes & Accessories:Women's Clothing:Hosiery & Socks:Leg Warmers	163587	254
Clothing, Shoes & Accessories:Women's Clothing:Hosiery & Socks:Other Women's Hosiery & Socks	11523	246
Clothing, Shoes & Accessories:Women's Clothing:Hosiery & Socks:Pantyhose & Tights	11525	371
Clothing, Shoes & Accessories:Women's Clothing:Hosiery & Socks:Socks	163588	512
Clothing, Shoes & Accessories:Women's Clothing:Hosiery & Socks:Stockings & Thigh-Highs	11527	243
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Bras & Bra Sets	63853	448
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Breast Forms, Enhancers	163593	104
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Camisoles & Camisole Sets	11521	244
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Corsets & Bustiers	11522	245
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Garter Belts	163586	255
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Mixed Intimate Items	15746	163
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Other Women's Intimates	4844	400
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Panties	63854	451
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Shapewear	11530	99
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Sleepwear & Robes	63855	450
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Slips	11532	98
Clothing, Shoes & Accessories:Women's Clothing:Intimates & Sleep:Teddies	45279	236
Clothing, Shoes & Accessories:Women's Clothing:Jeans	11554	10
Clothing, Shoes & Accessories:Women's Clothing:Jumpsuits & Rompers	3009	348
Clothing, Shoes & Accessories:Women's Clothing:Leggings	169001	434
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Coats & Jackets	63856	453
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Dresses	11534	102
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Jeans	11535	101
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Jumpsuits & Rompers	53447	508
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Leggings	46809	317
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Mixed Maternity Items	15754	20
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Nursing:Bras	11517	129
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Nursing:Dresses	15752	17
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Nursing:Sleepwear	15755	19
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Nursing:Tops	15753	16
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Other Maternity Clothing	1264	295
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Outfits & Sets	167903	94
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Panties	117769	405
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Pants	63857	452
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Pantyhose & Tights	179840	296
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Shorts	15747	164
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Skirts	11536	35
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Sleepwear	117771	0
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Suits & Blazers	108898	525
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Sweaters	11538	15
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Sweats & Hoodies	155206	273
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Swimwear	15748	166
Clothing, Shoes & Accessories:Women's Clothing:Maternity:T-Shirts	63859	444
Clothing, Shoes & Accessories:Women's Clothing:Maternity:Tops & Blouses	63858	445
Clothing, Shoes & Accessories:Women's Clothing:Mixed Items & Lots	84275	105
Clothing, Shoes & Accessories:Women's Clothing:Other Women's Clothing	314	315
Clothing, Shoes & Accessories:Women's Clothing:Pants	63863	395
Clothing, Shoes & Accessories:Women's Clothing:Shorts	11555	406
Clothing, Shoes & Accessories:Women's Clothing:Skirts	63864	396
Clothing, Shoes & Accessories:Women's Clothing:Suits & Blazers	63865	397
Clothing, Shoes & Accessories:Women's Clothing:Sweaters	63866	398
Clothing, Shoes & Accessories:Women's Clothing:Sweats & Hoodies	155226	47
Clothing, Shoes & Accessories:Women's Clothing:Swimwear	63867	399
Clothing, Shoes & Accessories:Women's Clothing:T-Shirts	63869	401
Clothing, Shoes & Accessories:Women's Clothing:Tops & Blouses	53159	383
Clothing, Shoes & Accessories:Women's Clothing:Vests	15775	283
Clothing, Shoes & Accessories:Women's Handbags & Bags:Backpacks & Bookbags	169292	541
Clothing, Shoes & Accessories:Women's Handbags & Bags:Briefcases & Laptop Bags	169293	540
Clothing, Shoes & Accessories:Women's Handbags & Bags:Diaper Bags	169295	538
Clothing, Shoes & Accessories:Women's Handbags & Bags:Handbag Accessories	163570	356
Clothing, Shoes & Accessories:Women's Handbags & Bags:Handbags & Purses	63852	449
Clothing, Shoes & Accessories:Women's Handbags & Bags:Mixed Items & Lots	169303	45
Clothing, Shoes & Accessories:Women's Handbags & Bags:Travel & Shopping Bags:Duffel & Gym Bags	169296	539
Clothing, Shoes & Accessories:Women's Handbags & Bags:Travel & Shopping Bags:Fanny, Waist Packs	169298	537
Clothing, Shoes & Accessories:Women's Handbags & Bags:Travel & Shopping Bags:Other Travel & Shopping Bags	42526	215
Clothing, Shoes & Accessories:Women's Handbags & Bags:Travel & Shopping Bags:Reusable Eco Bags	169302	55
Clothing, Shoes & Accessories:Women's Shoes:Athletic	95672	36
Clothing, Shoes & Accessories:Women's Shoes:Boots	53557	142
Clothing, Shoes & Accessories:Women's Shoes:Flats & Oxfords	45333	160
Clothing, Shoes & Accessories:Women's Shoes:Heels	55793	155
Clothing, Shoes & Accessories:Women's Shoes:Mixed Items & Lots	63889	140
Clothing, Shoes & Accessories:Women's Shoes:Occupational	53548	308
Clothing, Shoes & Accessories:Women's Shoes:Sandals & Flip Flops	62107	351
Clothing, Shoes & Accessories:Women's Shoes:Slippers	11632	376
